,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
0,2020 Maruti Swift Dzire,2019,Petrol,"11,935 Kms",1197 cc,1st Owner,Manual,21.21 kmpl,81.80bhp,113Nm,5,Grey,5 Speed,FWD,Power,Disc,Drum,12.6 Seconds,K Series VVT Engine,"6,80,000"
1,2016 Nissan Terrano,2016,Diesel,"74,555 Kms",1461 cc,2nd Owner,Manual,20.45 kmpl,83.8bhp,200Nm,5,Black,5 Speed,FWD,Power,Disc,Drum,14 Seconds,K9K Diesel Engine,"4,70,500"
2,2020 Maruti Swift Dzire,2019,Petrol,"9,379 Kms",1197 cc,1st Owner,Manual,21.21 kmpl,81.80bhp,113Nm,5,White,5 Speed,FWD,Power,Disc,Drum,12.6 Seconds,K Series VVT Engine,"6,75,000"
3,2018 Maruti Swift,2018,Diesel,"31,824 Kms",1248 cc,1st Owner,Manual,28.4 kmpl,74bhp,190Nm,5,Red,5,FWD,Power,Disc,Drum,,DDiS 190 Engine,"6,00,000"
4,2017 Maruti Baleno,2017,Petrol,"49,072 Kms",1197 cc,1st Owner,Manual,21.01 kmpl,81.80bhp,113Nm,5,Blue,5 Speed,FWD,Electric,Disc,Drum,12.36 seconds,1.2L VVT Engine,"6,10,000"
5,2020 Maruti Wagon R,2020,Petrol,"10,412 Kms",998 cc,1st Owner,Manual,21.79 kmpl,67.05bhp,90Nm,5,White,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,"5,06,500"
6,2017 Maruti Baleno,2017,Petrol,"34,706 Kms",1197 cc,1st Owner,Manual,21.01 kmpl,81.80bhp,113Nm,5,Grey,5 Speed,FWD,Electric,Disc,Drum,12.36 seconds,1.2L VVT Engine,"5,20,000"
7,2013 Maruti Swift Dzire,2012,Diesel,"80,131 Kms",1248 cc,1st Owner,Manual,23.4 kmpl,74bhp,190Nm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,,DDiS Diesel Engine,"3,35,000"
8,2013 Toyota Innova,2013,Diesel,"94,795 Kms",2494 cc,2nd Owner,Manual,12.99 kmpl,100bhp,200Nm,8,Silver,5 Speed,FWD,Power,Ventilated Disc,Leading-Trailing Drum,,In-Line Engine,"6,70,500"
9,2016 Maruti Swift,2016,Petrol,"45,203 Kms",1197 cc,2nd Owner,Manual,20.4 kmpl,81.80bhp,113Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,"4,60,000"
10,2018 Honda City,2018,Petrol,"89,144 Kms",1497 cc,1st Owner,Manual,17.4 kmpl,117.6bhp,145Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,9.64 Seconds,i VTEC Engine,"7,63,500"
11,2015 Maruti Swift Dzire,2015,Diesel,"54,457 Kms",1248 cc,1st Owner,Manual,26.59 kmpl,74bhp,190Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.8 Seconds,DDiS Diesel Engine,"4,85,000"
12,2014 Maruti Wagon R,2014,Petrol,"42,431 Kms",998 cc,1st Owner,Manual,21.79 kmpl,67.05bhp,90Nm,5,White,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,"3,25,000"
13,2017 Maruti Wagon R,2017,Petrol,"41,220 Kms",998 cc,1st Owner,Automatic,20.51 kmpl,67bhp,90Nm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,"4,25,000"
14,Maruti Swift LDI BSIV,2014,Diesel,"1,00,821 kms",1248 CC,First Owner,Manual,25.2 kmpl,74 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,14.8 Seconds,DDiS Diesel Engine,3.04 Lakh*
15,Ford Figo Diesel ZXI,2012,Diesel,"1,02,456 kms",1399 CC,Second Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,Grey,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,1.1 Lakh*
16,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2017,Diesel,"86,698 kms",1248 CC,First Owner,Manual,25.1 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Silver,5 Speed,FWD,Power,Disc,Disc,13.42 Seconds,DDiS 200 Diesel Engine,6.6 Lakh*
17,Hyundai i20 Active 1.4 SX,2015,Diesel,"60,603 kms",1396 CC,First Owner,Manual,21.19 kmpl,88.73 bhp,220Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,15 Seconds,U2 CRDI Diesel Engine,4.9 Lakh*
18,Hyundai i20 1.4 CRDi Sportz,2012,Diesel,"1,45,814 kms",1396 CC,First Owner,Manual,23.0 kmpl,90 bhp,22.4 kgm at 1750-2750rpm,5,White,6 Speed,-,Power,Disk,Drum,12.96 Sec,Diesel Engine,2.36 Lakh*
19,Maruti Swift Dzire ZDi,2012,Diesel,"1,95,642 kms",1248 CC,Second Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,White,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.5 Lakh*
20,2019 Volkswagen Vento,2018,Diesel,"98,027 Kms",1498 cc,1st Owner,Manual,22.27 kmpl,108.6bhp,250Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,"6,99,000"
21,2016 Maruti Eeco,2016,Petrol,"45,384 Kms",1196 cc,1st Owner,Manual,16.11 kmpl,72.42bhp,98Nm,5,White,5 Speed,RWD,Manual,Disc,Drum,15.7 Seconds,G12B,"3,50,000"
22,2019 Maruti S-Presso,2019,Petrol,"24,268 Kms",998 cc,1st Owner,Manual,21.7 kmpl,67.05bhp,90nm,5,Red,5-Speed,FWD,Power,Ventilated Disc,Drum,,K10B Petrol Engine,"3,90,000"
23,2017 Maruti Wagon R,2017,Petrol,"43,242 Kms",998 cc,1st Owner,Manual,20.51 kmpl,67.04bhp,90Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,"3,82,000"
24,2020 Maruti Eeco,2020,Petrol,"17,154 Kms",1196 cc,1st Owner,Manual,16.11 kmpl,72.42bhp,98Nm,5,White,5 Speed,RWD,Manual,Disc,Drum,15.7 Seconds,G12B,"4,25,000"
25,2014 Hyundai Verna,2014,Diesel,"65,527 Kms",1582 cc,2nd Owner,Manual,22.32 kmpl,126.32bhp,259.8Nm,5,White,6 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,"4,70,000"
26,2016 Maruti Baleno,2016,Petrol,"51,205 Kms",1197 cc,1st Owner,Manual,21.4 kmpl,83.1bhp,115Nm,5,Blue,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,"4,70,000"
27,2013 Maruti Swift,2013,Diesel,"72,339 Kms",1248 cc,1st Owner,Manual,22.9 kmpl,74bhp,190Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,,DDiS Diesel Engine,"2,90,000"
28,Maruti Swift Dzire VXI 1.2,2019,Petrol,"9,718 kms",1197 CC,First Owner,Manual,21.21 kmpl,81.80 bhp,113Nm@ 4200rpm,5,White,5 Speed,FWD,Power,Disc,Drum,12.6 Seconds,K Series VVT Engine,6.45 Lakh*
29,Maruti Wagon R VXI,2016,Petrol,"81,674 kms",998 CC,First Owner,Manual,21.79 kmpl,67.05 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,3.45 Lakh*
30,Honda Brio S MT,2016,Petrol,"42,000 kms",1198 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,14.5 Seconds,i-VTEC Engine,4 Lakh*
31,Hyundai Creta 1.6 CRDi AT SX Plus,2018,Diesel,"72,000 kms",1582 CC,First Owner,Automatic,17.01 kmpl,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,10.5 Seconds,U2 CRDI VGT Engine,13.25 Lakh*
32,BMW X1 sDrive 20d xLine,2016,Diesel,"60,000 kms",1995 CC,Second Owner,Automatic,20.68 kmpl,188 bhp,400Nm@ 1750-2500rpm,5,Blue,8 Speed,FWD,Power,Disc,Disc,7.8 Seconds,Diesel Engine,21.01 Lakh*
33,Tata Indica Vista Quadrajet VX,2013,Diesel,"1,20,000 kms",1248 CC,Second Owner,Manual,22.3 kmpl,74 bhp,190Nm@ 1750-3000rpm,5,-,5 Speed,FWD,Power,Disc,Drum,-,"4 Cylinder, Common Rail S",1.5 Lakh*
34,Maruti Alto K10 VXI,2014,Petrol,"65,100 kms",998 CC,First Owner,Manual,23.95 kmpl,67.05 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.65 Lakh*
35,Hyundai i20 Sportz 1.2,2013,Petrol,"65,514 kms",1197 CC,First Owner,Manual,18.5 kmpl,82.85 bhp,113.7Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,Kappa VTVT Petrol Engine,5 Lakh*
36,Honda City 1.5 V MT,2010,Petrol,"71,901 kms",1497 CC,Second Owner,Manual,17.0 kmpl,118 bhp,146Nm at 4800 rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,In-Line Engine,5 Lakh*
37,Maruti Ciaz 1.4 Alpha,2017,Petrol,"42,000 kms",1373 CC,First Owner,Manual,20.73 kmpl,91.1 bhp,130Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,k14B VVT Engine,8.1 Lakh*
38,Nissan Teana Teana,2009,Petrol,"51,023 kms",2496 CC,Third Owner,Automatic,9.1 kmpl,null bhp,5,5,Silver,5 Speed,-,Power,-,-,-,null,4 Lakh*
39,Maruti Wagon R LXI,2012,Petrol,"75,863 kms",998 CC,First Owner,Manual,21.79 kmpl,67.05 bhp,90Nm@ 3500rpm,5,-,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,2.8 Lakh*
40,Nissan Teana Teana,2009,Petrol,"51,023 kms",2496 CC,Third Owner,Automatic,9.1 kmpl,null bhp,5,5,White,5 Speed,-,Power,-,-,-,null,4 Lakh*
41,Maruti Wagon R LXI,2012,Petrol,"75,863 kms",998 CC,First Owner,Manual,21.79 kmpl,67.05 bhp,90Nm@ 3500rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,2.8 Lakh*
42,Maruti Ciaz 1.3 Zeta,2018,Diesel,"54,000 kms",1248 CC,First Owner,Manual,28.09 kmpl,88.5 bhp,200Nm@ 1750rpm,5,-,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,DDIS 200 Engine,7.75 Lakh*
43,Honda City i DTEC SV,2015,Diesel,"65,000 kms",1498 CC,Second Owner,Manual,26.0 kmpl,98.6 bhp,200Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,10 Seconds,i DTEC Diesel Engine,5.5 Lakh*
44,Maruti Swift Dzire LDI,2018,Diesel,"75,000 kms",1248 CC,First Owner,Manual,28.4 kmpl,74.02 bhp,190Nm@ 2000rpm,5,White,6 Speed,FWD,Power,Disc,Drum,13.03 Seconds,DDiS Diesel Engine,4.75 Lakh*
45,Mercedes-Benz E-Class E250 CDI Elegance,2011,Diesel,"87,000 kms",2143 CC,Second Owner,Automatic,14.21 kmpl,203 bhp,500Nm@ 1600-1800rpm,5,Grey,6 Speed,Rear Wheel Drive with ESP,Power,Ventilated Disc,Ventilated Disc,7.5 Seconds,4-in-line,12.5 Lakh*
46,Toyota Corolla Altis D-4D G,2012,Diesel,"1,01,000 kms",1364 CC,First Owner,Manual,21.43 kmpl,87.2 bhp,205Nm@ 1800-2800rpm,5,White,8 Speed Tiptronic,FWD,Power,Ventilated Disc,Solid Disc,11.8 Seconds,D-4D Diesel Engine,5.25 Lakh*
47,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,2019,Diesel,"68,000 kms",2755 CC,First Owner,Automatic,11.36 kmpl,171.5 bhp,360Nm@ 1200-3400rpm,7,Black,6 Speed,RWD,Power,Disc,Drum,-,1-GD FTV Engine,22 Lakh*
48,Audi Q7 2006-2020 3.0 TDI Quattro Technology,2014,Diesel,"70,000 kms",2967 CC,First Owner,Automatic,12.07 kmpl,241.4 bhp,550Nm@ 1750-2750rpm,7,Golden,5 Speed,AWD,Power,Ventilated Disc,Ventilated Disc,7.8 Seconds,V-Type Diesel Engine,23 Lakh*
49,Volkswagen Polo GT 1.0 TSI,2021,Petrol,"8,000 kms",999 CC,First Owner,Automatic,16.47 kmpl,108.62 bhp,175nm@ 1750-4000rpm,5,White,6 Speed,FWD,Electronic,Disc,Drum,-,1.0L TSI Petrol,9.75 Lakh*
50,Maruti Baleno Delta Diesel,2017,Diesel,"65,000 kms",1248 CC,First Owner,Manual,27.39 kmpl,74 bhp,190Nm@ 2000rpm,5,White,6 Speed,FWD,Power,Disc,Drum,12.93 seconds,DDiS Diesel Engine,5.75 Lakh*
51,Hyundai Verna CRDi 1.6 SX Option,2018,Diesel,"50,256 kms",1582 CC,First Owner,Manual,22.0 kmpl,126.2 bhp,259.87nm@ 1500-3000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,-,U2 VGT Diesel Engine,10.25 Lakh*
52,Hyundai i20 2015-2017 Magna 1.4 CRDi,2017,Diesel,"45,000 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,6.5 Lakh*
53,Maruti Alto LXi,2012,Petrol,"80,000 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Black,7 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,1.9 Lakh*
54,Maruti Vitara Brezza ZDi,2018,Diesel,"43,556 kms",1248 CC,First Owner,Manual,24.3 kmpl,88.5 bhp,200Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,12.36 Seconds,DDiS 200 Diesel Engine,8.25 Lakh*
55,Audi Q3 2.0 TDI Quattro,2015,Diesel,"1,10,000 kms",1968 CC,Third Owner,Automatic,17.32 kmpl,184 bhp,380Nm@ 1750-2500rpm,5,White,5 Speed,AWD,Power,Disc,Disc,9.9 Seconds,TDI Diesel Engine,13.5 Lakh*
56,Maruti Wagon R LXI BSIII,2006,Petrol,"80,000 kms",998 CC,Second Owner,Manual,18.9 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Silver,8 Speed,FWD,Power,Ventilated Disc,Drum,-,K Series Petrol Engine,1.25 Lakh*
57,Maruti Wagon R LXI,2015,Petrol,"89,000 kms",998 CC,First Owner,Manual,21.79 kmpl,67.05 bhp,90Nm@ 3500rpm,5,Black,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,3.15 Lakh*
58,BMW 3 Series 320d Luxury Line,2017,Diesel,"68,000 kms",1995 CC,First Owner,Automatic,22.69 kmpl,190 bhp,400Nm@ 1750-2500rpm,5,Silver,5 Speed,RWD,Power,Disc,Disc,7.2 Seconds,TwinPower Turbo 4 Cylinde,25.91 Lakh*
59,Hyundai i10 D-lite,2011,Petrol,"1,20,000 kms",1086 CC,Second Owner,Manual,19.81 kmpl,68.1 bhp,99.1Nm@ 4500rpm,5,White,5 Speed,FWD,Manual,Ventilated Disc,Drum,-,SOHC IRDE2 Engine,1.5 Lakh*
60,Maruti Wagon R LXI,2011,Petrol,"27,000 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,White,6 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,2.75 Lakh*
61,Toyota Innova 2.5 VX (Diesel) 7 Seater,2012,Diesel,"80,000 kms",2494 CC,Second Owner,Manual,12.99 kmpl,100.6 bhp,200Nm@ 1200-3600rpm,7,-,5 Speed,RWD,Power,Ventilated Disc,Drum,13.3 Seconds,2KD-FTV Diesel Engine,5.95 Lakh*
62,Tata Harrier XT plus,2020,Diesel,"11,000 kms",1956 CC,First Owner,Manual,17.0 kmpl,167.63 bhp,350Nm@ 1750-2500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,Kryotec 2.0 L Turbocharged,18 Lakh*
63,Volkswagen Vento Diesel Comfortline,2012,Diesel,"80,000 kms",1598 CC,First Owner,Manual,20.54 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,Silver,5 speed,FWD,Power,Disc,Drum,-,Common Rail Diesel Engine,3.75 Lakh*
64,Ford EcoSport 1.0 Ecoboost Titanium,2014,Petrol,"52,000 kms",999 CC,Second Owner,Manual,18.88 kmpl,123.37 bhp,170Nm@ 1400-4500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,11 Seconds,Ecoboost Petrol Engine,5.25 Lakh*
65,Hyundai Grand i10 Nios Sportz,2020,Petrol,"9,000 kms",1197 CC,First Owner,Manual,20.7 kmpl,81.86 bhp,113.75Nm@ 4000rpm,5,White,5 Speed,FWD,Electric,Disc,Drum,-,1.2 L Kappa Petrol,6.9 Lakh*
66,Hyundai Santro Sportz,2019,Petrol,"16,234 kms",1086 CC,First Owner,Manual,20.3 kmpl,68.05 bhp,99.04Nm@ 4500rpm,5,White,5 Speed,FWD,Electric,Disc,Drum,-,1.1 L Petrol,4.75 Lakh*
67,Toyota Etios Liva GD,2012,Diesel,"56,000 kms",1364 CC,First Owner,Manual,23.59 kmpl,null bhp,5,5,Blue,5 Speed,-,Power,-,-,-,null,3.25 Lakh*
68,Honda Amaze VX i-Vtech,2014,Petrol,"36,000 kms",1198 CC,First Owner,Manual,18.0 kmpl,86.7 bhp,109Nm@ 4500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,5.25 Lakh*
69,Ford Figo Diesel EXI Option,2011,Diesel,"97,000 kms",1399 CC,Second Owner,Manual,18.5 kmpl,68 bhp,160Nm@ 2000rpm,5,Silver,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,1.61 Lakh*
70,Honda Jazz V CVT,2017,Petrol,"20,000 kms",1199 CC,First Owner,Automatic,18.2 kmpl,88.7 bhp,110Nm@ 4800rpm,5,-,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,6.9 Lakh*
71,Renault KWID 1.0 RXT Opt,2020,Petrol,"7,000 kms",999 CC,First Owner,Manual,21.74 kmpl,67 bhp,91Nm@ 4250rpm,5,White,5 Speed,FWD,Electric,Disc,Drum,-,Petrol Engine,4.25 Lakh*
72,Mahindra Scorpio S10 7 Seater,2016,Diesel,"61,000 kms",2179 CC,First Owner,Manual,15.4 kmpl,120 bhp,280Nm@ 1800-2800rpm,7,Red,5 Speed,RWD,Power,Disc,Drum,19 Seconds,mHawk Diesel Engine,10.5 Lakh*
73,Hyundai i20 Sportz Plus,2019,Petrol,"14,000 kms",1197 CC,First Owner,Manual,18.6 kmpl,81.86 bhp,117nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,7.9 Lakh*
74,Hyundai Grand i10 Sportz,2015,Petrol,"62,429 kms",1197 CC,First Owner,Manual,18.9 kmpl,81.86 bhp,113.75nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,4.5 Lakh*
75,Toyota Innova 2.5 G4 Diesel 8-seater,2011,Diesel,"59,000 kms",2494 CC,Second Owner,Manual,12.8 kmpl,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,White,6 Speed,-,Power,Ventilated Disc,Drum,17.5 seconds,In-Line Engine,4.75 Lakh*
76,Maruti Alto K10 VXI,2014,Petrol,"65,000 kms",998 CC,First Owner,Manual,23.95 kmpl,67.05 bhp,90Nm@ 3500rpm,5,Grey,6 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.65 Lakh*
77,Toyota Innova 2.5 VX (Diesel) 7 Seater,2016,Diesel,"96,298 kms",2494 CC,Second Owner,Manual,12.99 kmpl,100.6 bhp,200Nm@ 1200-3600rpm,7,Red,5-Speed,RWD,Power,Ventilated Disc,Drum,13.3 Seconds,2KD-FTV Diesel Engine,9.25 Lakh*
78,Chevrolet Cruze LTZ AT,2011,Diesel,"74,000 kms",1991 CC,Second Owner,Automatic,18.1 kmpl,147.9 bhp,327Nm@ 2600rpm,4,White,5 Speed,-,Power,Disc,Disc,-,"4 Cylinder, VCDi",3.9 Lakh*
79,Maruti SX4 S Cross DDiS 320 Delta,2015,Diesel,"60,428 kms",1598 CC,First Owner,Manual,22.7 kmpl,118 bhp,320Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,12 Seconds,DDiS 320 Diesel Engine,6 Lakh*
80,Maruti Ritz VXI,2014,Petrol,"58,632 kms",1197 CC,First Owner,Manual,21.1 kmpl,85.80 bhp,114Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disk,Drum,14.2,K Series Petrol Engine,3.4 Lakh*
81,Chevrolet Enjoy TCDi LS 7 Seater,2013,Diesel,"85,632 kms",1248 CC,First Owner,Manual,18.2 kmpl,73.8 bhp,172.5Nm@ 1750rpm,7,White,6 Speed,FWD,Power,Disc,Drum,-,SMARTECH Diesel Engine,3.51 Lakh*
82,Maruti Alto K10 LXI,2011,Petrol,"70,563 kms",998 CC,First Owner,Manual,23.95 kmpl,67.05 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,1.9 Lakh*
83,Honda Amaze S i-Dtech,2014,Diesel,"75,632 kms",1498 CC,Second Owner,Manual,25.8 kmpl,98.6 bhp,200Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,17 Seconds,i-DTEC Diesel Engine,4.21 Lakh*
84,Hyundai Creta 1.6 CRDi SX,2015,Diesel,"75,000 kms",1582 CC,Second Owner,Manual,19.67 kmpl,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,10.5 Seconds,U2 CRDI VGT Engine,7.75 Lakh*
85,Toyota Innova 2.5 GX 8 STR,2012,Diesel,"95,000 kms",2494 CC,First Owner,Manual,12.8 kmpl,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Silver,5 Speed,-,Power,Ventilated Disc,Drum,17.5 seconds,In-Line Engine,6 Lakh*
86,Hyundai EON Era Plus,2018,Petrol,"52,200 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,White,7 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,3.25 Lakh*
87,Volkswagen Vento Diesel Trendline,2012,Diesel,"63,940 kms",1598 CC,Second Owner,Manual,20.54 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,Grey,4 Speed,FWD,Power,Disc,Drum,-,Common Rail Diesel Engine,3.51 Lakh*
88,Toyota Innova 2.5 G4 Diesel 8-seater,2009,Diesel,"76,000 kms",2494 CC,Third Owner,Manual,12.8 kmpl,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,White,5 Speed,-,Power,Ventilated Disc,Drum,17.5 seconds,In-Line Engine,4 Lakh*
89,Volkswagen Tiguan 2.0 TDI Highline,2017,Diesel,"1,01,000 kms",1968 CC,First Owner,Automatic,16.65 kmpl,141 bhp,340Nm@ 1750-2750rpm,5,Silver,5-Speed,AWD,Electric,Disc,Disc,-,Common Rail Direct Inject,21.5 Lakh*
90,Hyundai Verna 1.6 SX CRDI (O) AT,2013,Diesel,"76,000 kms",1582 CC,Second Owner,Automatic,22.32 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,White,5 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,4.51 Lakh*
91,Toyota Fortuner 4x2 AT,2013,Diesel,"1,27,000 kms",2982 CC,Second Owner,Automatic,12.55 kmpl,168.5 bhp,360Nm@ 1400-3200rpm,7,White,6 Speed,FWD,Power,Ventilated Disc,Drum,9.6 Seconds,D-4D Diesel Engine,14.5 Lakh*
92,Honda Jazz ZX,2021,Petrol,"6,000 kms",1199 CC,First Owner,Manual,16.6 kmpl,88.50 bhp,110Nm@ 4800rpm,5,White,6 Speed,-,Electric,Disc,Drum,-,1.2 i-VTEC Petrol,8.25 Lakh*
93,Volkswagen Ameo 1.0 MPI Highline Plus,2019,Petrol,"24,000 kms",999 CC,First Owner,Manual,19.44 kmpl,75 bhp,95Nm@ 3000-4300rpm,5,White,6 Speed,FWD,Power,Disc,Drum,-,MPI Petrol Engine,6.9 Lakh*
94,Hyundai Verna CRDi 1.6 AT SX Plus,2018,Diesel,"50,000 kms",1582 CC,First Owner,Automatic,22.0 kmpl,126.2 bhp,259.87nm@ 1500-3000rpm,5,White,6 Speed,FWD,Power,Disc,Drum,-,U2 VGT Diesel Engine,9.9 Lakh*
95,Ford Endeavour 3.2 Titanium AT 4X4,2016,Diesel,"63,000 kms",3198 CC,First Owner,Automatic,10.91 kmpl,197 bhp,470Nm@ 1750-2500rpm,7,Red,5 Speed,4WD,Power,Disc,Disc,10.86 Seconds,Diesel Engine,21 Lakh*
96,Hyundai i20 Active 1.4 SX,2015,Diesel,"79,000 kms",1396 CC,First Owner,Manual,21.19 kmpl,88.73 bhp,220Nm@ 1500-2750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,15 Seconds,U2 CRDI Diesel Engine,5.75 Lakh*
97,Mahindra XUV500 W6,2015,Diesel,"81,000 kms",2179 CC,First Owner,Manual,16.0 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,Maroon,5 Speed,FWD,Power,Disc,Disc,10 Seconds,mHawk Diesel Engine,8.5 Lakh*
98,Honda City i VTEC V,2016,Petrol,"48,000 kms",1497 CC,First Owner,Manual,17.8 kmpl,117.3 bhp,145Nm@ 4600rpm,5,White,5 Speed,FWD,Power,Disc,Drum,10 Seconds,i VTEC Engine,7.9 Lakh*
99,Hyundai EON Magna Plus,2016,Petrol,"43,001 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,White,6 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,3.25 Lakh*
100,Renault KWID RXT,2016,Petrol,"28,000 kms",799 CC,First Owner,Manual,22.3 kmpl,53.26 bhp,72Nm@ 4250rpm,5,White,5 Speed,FWD,Electric,Disc,Drum,16 Seconds,Petrol Engine,3.7 Lakh*
101,Hyundai EON Magna Plus,2016,Petrol,"43,001 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,3.25 Lakh*
102,Hyundai Creta 1.6 SX Automatic Diesel,2018,Diesel,"81,800 kms",1582 CC,First Owner,Automatic,17.6 kmpl,126.2 bhp,259.87NM@ 1500-3000rpm,5,Grey,5 speed,FWD,Power,Disc,Drum,-,U2 CRDI VGT Engine,12.75 Lakh*
